x_center,y_center,mean_correction,count
2.642143987646162,0.10119494351953992,2.212462288378781,3
2.642143987646162,0.12970842271188657,2.268013706940497,2
2.642143987646162,0.15822190190423321,2.463449814174798,3
2.642143987646162,0.18673538109657983,2.2708303567277923,4
2.642143987646162,0.21524886028892648,2.995821645251331,2
2.642143987646162,0.24376233948127313,2.7648363822482245,1
2.642143987646162,0.2722758186736197,,0
2.642143987646162,0.3007892978659664,2.4204713011661427,2
2.642143987646162,0.329302777058313,3.623632751335659,1
2.642143987646162,0.35781625625065966,1.3280899022128132,3
2.642143987646162,0.3863297354430063,3.3335521546118407,3
2.642143987646162,0.4148432146353529,,0
2.642143987646162,0.4433566938276996,,0
2.642143987646162,0.4718701730200462,2.2908473331907118,2
2.642143987646162,0.5003836522123929,4.703961256701471,1
2.642143987646162,0.5288971314047395,,0
2.642143987646162,0.5574106105970862,1.3045062560250444,1
2.642143987646162,0.5859240897894328,,0
2.741667865685324,0.04416798513484664,2.0696230146363637,1
2.741667865685324,0.07268146432719327,,0
2.741667865685324,0.10119494351953992,,0
2.741667865685324,0.12970842271188657,2.8923237445091425,1
2.741667865685324,0.15822190190423321,,0
2.741667865685324,0.18673538109657983,,0
2.741667865685324,0.21524886028892648,3.0026318144465742,1
2.741667865685324,0.24376233948127313,,0
2.741667865685324,0.2722758186736197,4.732020747518083,1
2.741667865685324,0.3007892978659664,2.416772168864037,2
2.741667865685324,0.329302777058313,3.627518945171415,1
2.741667865685324,0.35781625625065966,1.3772697020534963,2
2.741667865685324,0.3863297354430063,3.453870088952387,2
2.741667865685324,0.4148432146353529,1.3876540269650441,1
2.741667865685324,0.4433566938276996,1.3759210535470427,1
2.741667865685324,0.4718701730200462,3.2179622958793397,1
2.741667865685324,0.5003836522123929,3.0271344141394962,2
2.741667865685324,0.5288971314047395,1.3029167819994119,1
2.741667865685324,0.5574106105970862,,0
2.741667865685324,0.5859240897894328,,0
2.841191743724485,0.04416798513484664,,0
2.841191743724485,0.07268146432719327,1.9315418718854653,2
2.841191743724485,0.10119494351953992,,0
2.841191743724485,0.12970842271188657,3.121285777961963,1
2.841191743724485,0.15822190190423321,,0
2.841191743724485,0.18673538109657983,2.9252138377325285,1
2.841191743724485,0.21524886028892648,3.6160484065159806,1
2.841191743724485,0.24376233948127313,,0
2.841191743724485,0.2722758186736197,2.9244744489320675,1
2.841191743724485,0.3007892978659664,2.3020164404572787,2
2.841191743724485,0.329302777058313,,0
2.841191743724485,0.35781625625065966,1.377269421501069,3
2.841191743724485,0.3863297354430063,,0
2.841191743724485,0.4148432146353529,,0
2.841191743724485,0.4433566938276996,,0
2.841191743724485,0.4718701730200462,3.1747285150270423,1
2.841191743724485,0.5003836522123929,,0
2.841191743724485,0.5288971314047395,1.3067701608114541,1
2.841191743724485,0.5574106105970862,,0
2.841191743724485,0.5859240897894328,,0
2.9407156217636468,0.04416798513484664,3.421492939724666,1
2.9407156217636468,0.07268146432719327,,0
2.9407156217636468,0.10119494351953992,1.9199141975639586,1
2.9407156217636468,0.12970842271188657,3.46596735690195,1
