x_center,y_center,mean_correction,count
2.4430962315678393,0.08864611293035514,1.2738555237603177,6
2.4430962315678393,0.10703912357503452,1.2276227210345008,6
2.4430962315678393,0.1254321342197139,1.2420120008684064,3
2.4430962315678393,0.14382514486439324,0.9018409516108586,3
2.4430962315678393,0.16221815550907265,1.317406267391907,1
2.4430962315678393,0.180611166153752,1.2993890212656007,3
2.4430962315678393,0.1990041767984314,1.489519848953554,1
2.4430962315678393,0.21739718744311076,1.2172493213689008,1
2.4430962315678393,0.23579019808779011,0.6775025480737719,1
2.4430962315678393,0.2541832087324695,,0
2.4430962315678393,0.2725762193771489,,0
2.4430962315678393,0.2909692300218283,,0
2.4430962315678393,0.30936224066650764,,0
2.4430962315678393,0.327755251311187,,0
2.4430962315678393,0.34614826195586634,,0
2.4430962315678393,0.36454127260054575,,0
2.4430962315678393,0.38293428324522516,,0
2.542620109607001,0.03346708099631702,1.9494100359268367,1
2.542620109607001,0.05186009164099639,1.452847729365325,4
2.542620109607001,0.07025310228567577,1.197943111327326,2
2.542620109607001,0.08864611293035514,1.3947014723877516,4
2.542620109607001,0.10703912357503452,1.3988686664505614,6
2.542620109607001,0.1254321342197139,1.2726685129323627,2
2.542620109607001,0.14382514486439324,0.8907395402574023,3
2.542620109607001,0.16221815550907265,1.2565904505430794,4
2.542620109607001,0.180611166153752,1.3040155083991753,4
2.542620109607001,0.1990041767984314,0.95283793957455,3
2.542620109607001,0.21739718744311076,1.0577016887508082,2
2.542620109607001,0.23579019808779011,,0
2.542620109607001,0.2541832087324695,,0
2.542620109607001,0.2725762193771489,,0
2.542620109607001,0.2909692300218283,,0
2.542620109607001,0.30936224066650764,,0
2.542620109607001,0.327755251311187,,0
2.542620109607001,0.34614826195586634,,0
2.542620109607001,0.36454127260054575,,0
2.542620109607001,0.38293428324522516,,0
2.642143987646162,0.03346708099631702,,0
2.642143987646162,0.05186009164099639,1.4011302135554051,1
2.642143987646162,0.07025310228567577,1.440595056075303,5
2.642143987646162,0.08864611293035514,1.3400978532492378,6
2.642143987646162,0.10703912357503452,1.1910334600492345,7
2.642143987646162,0.1254321342197139,0.9792539748282811,2
2.642143987646162,0.14382514486439324,0.9755105111397481,1
2.642143987646162,0.16221815550907265,1.0371556842651146,5
2.642143987646162,0.180611166153752,1.3238185146020747,1
2.642143987646162,0.1990041767984314,0.7708523365797014,1
2.642143987646162,0.21739718744311076,,0
2.642143987646162,0.23579019808779011,,0
2.642143987646162,0.2541832087324695,,0
2.642143987646162,0.2725762193771489,,0
2.642143987646162,0.2909692300218283,,0
2.642143987646162,0.30936224066650764,,0
2.642143987646162,0.327755251311187,,0
2.642143987646162,0.34614826195586634,,0
2.642143987646162,0.36454127260054575,,0
2.642143987646162,0.38293428324522516,,0
2.741667865685324,0.03346708099631702,,0
2.741667865685324,0.05186009164099639,1.0304209299116482,1
2.741667865685324,0.07025310228567577,1.4626194378771118,2
2.741667865685324,0.08864611293035514,1.2021798128982557,4
2.741667865685324,0.10703912357503452,1.1956846626100395,3
2.741667865685324,0.1254321342197139,1.0489181083118944,1
2.741667865685324,0.14382514486439324,,0
2.741667865685324,0.16221815550907265,,0
2.741667865685324,0.180611166153752,0.9466726462963215,4
2.741667865685324,0.1990041767984314,,0
2.741667865685324,0.21739718744311076,,0
2.741667865685324,0.23579019808779011,1.0470171897981464,2
2.741667865685324,0.2541832087324695,,0
2.741667865685324,0.2725762193771489,,0
2.741667865685324,0.2909692300218283,,0
2.741667865685324,0.30936224066650764,,0
2.741667865685324,0.327755251311187,,0
2.741667865685324,0.34614826195586634,,0
2.741667865685324,0.36454127260054575,,0
2.741667865685324,0.38293428324522516,,0
